90

84 66 75 36 24 57 31 28 12  1 39 24 100 25 37 68 66 61 24 33 12 60  3 58 88 80 66 87 21 91 97 89 55 51 63 22 54 88 14  7  6 88 15 33 23 24  7 100 31 41 64 34 16 12 100 15 52 14 69 83 21 56 92 34  0  8 87 36 72 82  5 88 29 74 53 58 42 55 23 79 16 34 21 46 36 14 14 86 26 89 
23 98 36 92 47 41 25 41 70 18 79 87 15 41 17 69 61  9 80 47  3 23 71 72 22 70 17 51 17  8  2 70  5  5 56 80 100 98  1 32 89 17 74 45 46 73 49 45 49 14 87 38 89 33 99 22 96 84 98 46 51 17 58 31  8  0 32  9 58 88 77 80 17  5 29 26 15 18 50 25 15 58 21 14 34 46 50 90 16 96 
10  2 12 83 28 24 13 58 17 76 13 93 32 21 31 63 88 40 57  5 59  9 99 21 90 31  1 92 27 44 66  2 12 67 71 47  2 48 46 86 31 50 57 97 70 13 13 23  2 80 35 78 99 46 61 15 56 13 89 24 82 21  5 14 87 32  0 38 71 46 25 23 70 67 37 41 58 54  8 96 75 90 44 81 25  7 82  1 17 41 
48 93 100 22 53 79 80 26  2 44 32  4 18 24 89  4 26 84 69 77 76 88 64 54  4 83 77 51 87 93 59 65 88 100  4 59 81 99 70 35 45 85 82 27 52  8 84  7  7  4 51 59 66  2 27 22 56 95 29  6 38 58 36 15 36  9 38  0 66 56 34 15 78 26 43 32 80 11 20 80 87 81 50  7 38 16 73 31 69 99 
27 23 81 82 59 23  1 27 84 84 45 60 51 12 69 45 49 49 35 37  2 65 28 44 78 93  6 81 95 77 84 99 73 57 36 84 47 55 15 11 67 31 92 45 91 63 36 72 88 43 23 27 85 75 61 70 97 75 19 31 75 68 59 73 72 58 71 66  0  6 48 17 88 37 39 75 44 32 91 67 24 21 33 45 11 17 80 69 48 54 
47 49 93 44  1 34  8 23 89 64 95 33 16 34 99 44 84 89  6 19 50 100 82 74 61 48 66 82 29 13 62 34 58 11  7 43 37 31 25 56 25 52 95 41 88  4 67  2 77 43 78 83 63 62 35 66 67 79  2 27 39 98 57 87 82 88 46 56  6  0 96  9 92 80 21  3  2 91 65 41 37 65 66 36 61 66 17 26 13  9 
77 22 21 54 58  6 40 37 79 57 86 45 77 49 68  6 12 26 48 14 30 62  2  9 34 82 76 37  8 35  6 41 73 30 41 81 79 26 62 76 29 84 36 92  1 85 51 67  1 77 35 74 27 22 87 63 16 97  1 25 74 45 62 28  5 77 25 34 48 96  0 70 26 26 90 51 77 46  6 49 34 42 29 44 43  6 69 41 77 68 
 6 52 53 51 70  2 57 14  2 95 75 99 58 21 97 46  8  7 67 86  4 89 14  6 28  2 50 50 71 41 65 90 55 84  2 30 85 14  7 77 40  1 44 25 79 17 88 33 99 24 67 62 62 34 16 14 14  6 73 36 82 31 42 23 88 80 23 15 17  9 70  0 67 28 94  1 46 33 90 42 38 73 22 79 96 88 14 28 87 72 
60 90 70 88 93 72 88 94 13 27 41 95 26 25 91 89 35 78 60 86 11 62 60 10 57 89 32 68 18 90 75 29 94 58 90 45 98 28 64 31 93 62 45 31 38 12 38 51 73 71 87 19 42 81 80 54 83 62 52 24  4 77 42 98 29 17 70 78 88 92 26 67  0 30 23 99 61 95 48 57 18 66 62  6 41 12 95 59 19 67 
98 16 56 11 21 18 100 73 30 52 53 80 79  5 15 80 57 84  5 27 96 85 64 73  9 72 12 29 87  5 50 56 81 45 52 84 87 97 75 51 80 23 88 39 54 99 51 64 27  7 60 98 79 17 68 71 63 19 55 58 79 61 64 26 74  5 67 26 37 80 26 28 30  0 97 94 95 46  7 88 19 91 24 49 91 64 74  3  2 59 
 3 84 37 45 98 69 28 59 93 81 47 61 72 63 79 73 26 60 26 71 69  7 78 66 75 75 89 50 86 47 39 33 10 14 11 55 27 43 98  7 10 43 63 29 28 76 42 65 76 26 92 81 100 90 81 48 92 62 74 75 64 77 78 12 53 29 37 43 39 21 90 94 23 97  0 34 79 30 82 34 65 11 51 27  8 98 28 23 98 87 
15 95 11 47 48  2  9 86 17 90 40 77 38 82 60 70 53  4  9  6 88 26 67 90 67 89 95 47 51 27 86  3 17 96 78 32 27 94 28 98 69 45 42 24 88 92 33 44  7 12 92 70 90  4 16 68 62 40  8 49 39 43 12 55 58 26 41 32 75  3 51  1 99 94 34  0 89 11 76  7 86 40 23 61 15 51 86 91 43 60 
77 84 28 53 80 82 12 52 83 41 57 40 54 36 70 20 69  9 12 10 88  9 74 94 54 71 80 28 21 72 97 47 90 24 97 98 42 33 43 100 75 60 69 24 54 85 54 21 41 43  9 91 13  2 94 91 23 80 64 70 82 53 59 99 42 15 58 80 44  2 77 46 61 95 79 89  0 64 76 60  2 96 59 38 89 55 88  1 99 82 
69 78 59 69 96 85 54 83 57 76 36  2 53 35 56 55 27 52 92 55  4 22  4 28 27 47 52 82 37 16 53 68 80 37 86 91 16 53 86 96 65 30 20 56 60 15 25 90  1 74 92 95 53 16 37 17 52 11 25 57 68 55 15 74 55 18 54 11 32 91 46 33 95 46 30 11 64  0 96 18 100 59 56 51 91 24 51 12 33 87 
23 15 41 23 54 15 33 28 37 36  5 75 68 33 82 45 99 35 43 38 22 36 53 79  7 83 35 99 76 13 75 36 60 61 100 26 96 94 58 93 32 58 25  6 51 62 47 61 10 37 58 88 29 25 56 91 87  5 11 89 87  2 60 37 23 50  8 20 91 65  6 90 48  7 82 76 76 96  0  7 78 82 32 50 93 33 81 26 12 38 
92  3 55 69  7 76 27 42 15 18 90 51 35 26 28 24 58 97 94 99 24  2 100 90 47 84 29 47 29  1 59 70 25 28 49 100 56 28 19 75 21 85 80 35  5 93  8 97 34 94 95 45 82 81 89 90 27 17 18 47 29 49 70 84 79 25 96 80 67 41 49 42 57 88 34  7 60 18  7  0 26 96  5 97 38 74 11 97 42 11 
61 40 47 49 80 29  5 75 64 41  2 75  5 33 19 96  3 42 64 68 70 83 32 64 18 41 61 87 29  3 43 65 82 36 86 47 94 32 78 73  3 74 57 61 22  9 53 49 75  7 83 52 78 69  3 73 94 50 14 89  8 95 67 80 16 15 75 87 24 37 34 38 18 19 65 86  2 100 78 26  0 59 69 10 88 16 48 45 67 74 
91 60 55 32  2 24 80 47  9 63 36 72 63 78 50  7  2 99 47 37  6 44 60 49 78  5  8 48 64 45  6 31 13  1  7 86 90 56 32  7 13 46 23 99  7 99 20  1 36 44 59 68 77 96 69 16 44 90 77 12 84 35  7 99 34 58 90 81 21 65 42 73 66 91 11 40 96 59 82 96 59  0 82 94 34 45 94 51 43 86 
70 74 54 96 67 47  7 70 56 45 96 57 92 35 81 57 16 27 70 87 19 79 58 15 100 40 14 90 98 36 89 53 70 74 64 20 63 40 19 34 79 91 93 28 23 77 55 93 82 93 85 24 19 96 27 93 47 54 15 94  3 85 65 96 21 21 44 50 33 66 29 22 62 24 51 23 59 56 32  5 69 82  0 77 74 65 70 20 73 41 
76 82  8  5 40 34 37 65 19 67 66 99 38 43 92 24 45 39 38 38 96 95 23 39 52 58 16 92  8 91 49 59 17 92 25 76 42 28 53 60 98 89 82 96 23 95 48 30 21 96 21 79 32 74 49 88 68  7 43 21 42 49  1 99 46 14 81  7 45 36 44 79  6 49 27 61 38 51 50 97 10 94 77  0 70 30 37 47 83 63 
67 95 80 52 93 89 89 30 65 56  5 60 33 12 42 46 68 18 85 39  2 67  5 86 86 54 79 30 86 20 58 66 24 21  6 97 23 28 27 61 91 32 50 76 93 37 14 56 64 79 41 88 33  7 74 70 49 75 63 11 83 92 72 55 36 34 25 38 11 61 43 96 41 91  8 15 89 91 93 38 88 34 74 70  0  4 54 54  9 80 
88 30 79 21 90 72 87 75 35 18 52 88 90 87 89 89 18 27 39 80 12 89 97 76 67 27 32 45 95 10 57 71  8 22  2 11 42 32 99 14 82 89 63 81 13 87 37 43 85 51 95 16 31 20 53 13 44 19 70 23 17 53 41 52 14 46  7 16 17 66  6 88 12 64 98 51 55 24 33 74 16 45 65 30  4  0 80 71 55 42 
34 69  2 71 95  2 10 60 75 15 50 36  6 15 16 42 51 34 46 17 68 88 53 23 68 10 67 86 72 49 52 92 46 63  8 24 52 12 81 89 47 11 67 72 73 72 37 92 71 18 18 10 39  4  1 24 91 34 61  7 74 45 63 70 14 50 82 73 80 17 69 14 95 74 28 86 88 51 81 11 48 94 70 37 54 80  0 87 41 18 
43 30 52 58 91 28  5 11 46  5 90 32 58 67 95 77 22  1 83 84 51 96 78 25 12 32 92 23  1 22  8 94 98 26 39 78 20 52 34 16 48  3 82 10 80 64 91 24  2 86 68 86 43 27 90 12 52 69  8 82 80 51 84 55 86 90  1 31 69 26 41 28 59  3 23 91  1 12 26 97 45 51 20 47 54 71 87  0 96 78 
73 33 10 29 53 48 96 23 86 64 95  2 56 61 38 18 17 61 98 86 17 32 11 78 37 72  7 67 36 37 88 24 66 79 21 64 10 85 35 100 68 52 97 16  1 93 94 48 58 27 22 20 52 32 21 94 58 90 83  3 29 10  8 84 26 16 17 69 48 13 77 87 19  2 98 43 99 33 12 42 67 43 73 83  9 55 41 96  0 10 
20 11 11 27 46 61 61 59 37 93 64 81  6  1 35 79 32 80 12 26 11 29 80 45 91 60 76 20 65 100 44 30 45 39 68 90 58 70 29 47 40 40 52 65 38  7 61 58 56  9 63 10 84  2 12 94 40  9 27 85 89 46 16 11 89 96 41 99 54  9 68 72 67 59 87 60 82 87 38 11 74 86 41 63 80 42 18 78 10  0 

 0 45 27 85 18 16 89 84 11 58 57 67 100 66 23 62 41 21 53 48 50 12 12 39 44  4 91  3 44 26 24 72 15 12 69 53 27 84  1 81 87  7 78 17 93 89 61 77 11 91 15 62 28 36 67 56 30 67 25  2 57 78 72 55  8 28 30 65  9 52 42 79 30 54 11 92 15 32 33 50 35 34 17 23  7 32 24 12 34 49 
45  0 28 54 84 81 76 98 71 70 12 39  9 26 15 52  4 34 18 93 85 78 89 77 70 76 81  2 59 32 91 73 97 36 74 54 23 55 89 30 48 17  8 57 94  9 88 42 79 24 62 24 87  9 39 52 56 96 19  5 92 58 48 58 47 72 39 19 66 26 47 89 58 52 82 87 80 30 82  6 53 54 68 76 65 44 72 40 13 70 
27 28  0 74 84 53 92 30 48 88 52 28 27 75 88 61 67 87 98 10 22 44 30 15  8 60 92 37 52 99 69 22 61 94 35 16 46 24 13 34 87 84 85 64 30 66 30 99 27 92 39 48 56 54 35 30  4 73 62 18 45 86 31 91 60 33 17 99 51 38 87 11 80 38 20  2 86 16  6 49 40 35 92 78 58 80 32 25 21 63 
85 54 74  0 66 97 100 43  5 95 39 23  3 85 25 83 60 100 11 95 32 62 26 12 79 87 31 54 64  2 75 74 70 70 84 59 54 37 27 64 26 28 71 51 93 67 71 64 49 48 10 96 52 38 32 75 24 62 49 91 14 46 27 37  8 84 17 70 44 37 81 63 73 46 93 40 60 21 99 13 96 100  8  8 75 91 58 25 66  2 
18 84 84 66  0  1 87 46 75 68 52 67 78 88 93 78 40 10 41 45 12  5 28 45 21 70 30 17 48 81 26 70 12 18  2  4 54 98 59 63 60 71 23 40 68 34 68 37  1 12 10 17 85 20 34 49 70 39 88 59 58 62 74 77 77 85 84 93 40 34 80  4 44 77 65 67  2 18 95 53 75 44 63 91  9 69 24 25 38 34 
16 81 53 97  1  0  6 52 98 30 89 97 26 88 74 83 34 74  1 63 38 37 56 85 57 21 33 48 17 82 49 86 59  2 44 18 10 98 28 36 30 87 71 95 86 59 94 31 54 69 69 38 56 59 91 34 55 47 54  6 64 38 24 26  8  8 79 30 99 46 70 47 100 69 85 11 17 63 100 62 31 72 93 34 99  4 23 36 20 65 
89 76 92 100 87  6  0 54 75 74 62 10 49  1 11 85 81 52 80 12 57 72 90 83 31 67 18  5 19 80 90 69 92 11 61 32 74 55 40 90 69 90 72 60 93 24 20 54 20  9 36 73 65 61 20 81  8 67 89 44 79 99 74 66 55 73 66 60 95 96 80 54 77 85  3 99  1 49 64 59 92 58  9 100 46 17 83 85 48 40 
84 98 30 43 46 52 54  0 47 41 94 71 90 31 72 32 45 59 21 22 17 55 71 65 92 30 33 44 14 92 85  1 65 100 14 92 23 73 51 19 14  2 25 23 37  3  3 18 43 59 19 54 61 22  9  2 81 16 56 45 14 100 24 95  9 61  8 60 55  6 70 70 70 66 33 32 97 49 46 58 44 49 11 99 14 18 60 98 47  8 
11 71 48  5 75 98 75 47  0 18 80 63 61 81 23 41 64 47 36 54 45 26 48 56 16 81 11 93  8 46 100 88 36 72 90 11 81 27 67 93 70 94 98 12 64 21 62 66 36 34 76  7 11 72 82  9 96 61 44 69 18 95 57 100 60 65 14 96  3  4 27 18 25  6 39 30 14  4 31  2 50 97  5 56 27 11 28 48 91  3 
58 70 88 95 68 30 74 41 18  0 87 12 84 93 46 81 94 33 36 42 90 33 47 58 55 87 77 57 99 77 83 78 96 17 72 17 68 64 21 51 44 83 20 13 85 72 17 14 31 75 87 37 82 76 14 41 54 63 75 51 93 25 74 34 74 45 26 52  9 50 95 78 18 44 73 100 41 72 56 34 18 66 83 37 46 90 24 91 48 11 
57 12 52 39 52 89 62 94 80 87  0 51 64 42  3 82 92 41 30 92 57 72 31 85 93 94 50 23  7 55 69 79 12 69 41 84 95  6 20 75 100 15 84 84 91 85 73 32 43  4 36 84 65 14 30 89 70 28 55 70 68 26  7 23 22 29 40 17 14 74 52 30 92 46 33 23  1 19 79 17 17  5 30 17 17 61 88 82 93 99 
67 39 28 23 67 97 10 71 63 12 51  0 15  5 13 11 55 41 15  7 26 88 65  7 77 48 39 18 38 79  4 27 42 71 92 57 79 30 78 59 59 59 15 96 72 13 82 37  3  4 20 55 71 29 55 44 22 86 90 25  1 52 59 88 22 97 32  4  9 33 18 35 65 54  7  7 57  2 31 41 28 16 47 79 73 93 59 67 55  5 
100  9 27  3 78 26 49 90 61 84 64 15  0 59 17 52 60 76 38 96 65 92 81 20 90 11 17 13 75 19  5 66 60 59 71 60 62  1 73 96 44 86 78 70 14 48 14 10 21 57 57 12  3 51 49 31 31 92 71 33 52 13 87 71 48 32 18 56 95 94 55 30 43 63 66 97 85  5 82  7  1 20 61 83 40 73 24 35  1 86 
66 26 75 85 88 88  1 31 81 93 42  5 59  0 72 95 79 37 43 50 13 40 88 78 98 43 57  3 50 11 64 75  3 55 14 83 14 84 99 71  6 96 35 70 48 12 49 25 35 49 42 94 93 31 63 68 29 54 14 16  9 49 85 87 93 88 23 48 58  8 82 75 84 31 25 66 35  1 87 68 87 22 50  2  8 28 90 32 49 55 
23 15 88 25 93 74 11 72 23 46  3 13 17 72  0 64 34 90 45 33 62 37 74 12 59 63  9 57 62  1 38 58 83 12 83 88 51 21 23 50 78  9 27 91 46 38 49 42 17 11 51  2 70 14 31 68 41 65 17 53 84 94  2 81 10 75 95 46 13 84 36  3 82  3 11 15 47 98 20 15 73 47 97 74 12 17 62 50 22 61 
62 52 61 83 78 83 85 32 41 81 82 11 52 95 64  0 91 20  5 21 17 68 63 26 18 51 82 71 89 66 45 92 20 81 42 40 94 90 30 92  2 100 89 79 37 39 73  3 58 67 50 25 55  3 28  8 87 30 88 92 25 50 30 79 78  9 100 64 40 40 16 66 52 85 25 23  5  7  6 48 17 100 27 21 33 56 86 74 93 82 
41  4 67 60 40 34 81 45 64 94 92 55 60 79 34 91  0 17 72 68 95 79  6  2 10 61 80  2  1  9 31 75  2 30 31 96 80 19 79  5  2 30  3 58 27 55 42 100 26 64 55 95 19 37 84 39  3 40 66 53 56 100  5  8 82 78 22  3 63 73 11 34 88 35 93 22 87 50 99 23 44 89 80 84 79 77 97 65 72 56 
21 34 87 100 10 74 52 59 47 33 41 41 76 37 90 20 17  0 88 94 81 10 30 59 69  8 12 46 33 21 100 10 52 97 85 13 33 43 81 46 27 81 47 99 29 97 98  6 21 87 76 59 14 90 81 46 35 75 99 15 95 96 66 53 10 74 90  4 69 85 63 39  2 44 53 10 43  5 41 60 96 63 39 10 55 51 70 28 89 41 
53 18 98 11 41  1 80 21 36 36 30 15 38 43 45  5 72 88  0 65 24 85 54 62 53 54 10 27 25 17 99 58 66 30 28 68 42 57 45 72 55  3 90 60 57 12 27  5 37 13  3 88 100 62 21  5 29 37 34 61 51 59 82 72 50 59 80 23 50 61 92  3 30 14 31 62 22 39 40 30 77 26 82 86 36 49 82 44 52 50 
48 93 10 95 45 63 12 22 54 42 92  7 96 50 33 21 68 94 65  0 49 87 37 23 44 21 16 26 18 65 23 74 77 44 48 17 56 78 18 23 60 87 43 71 36  6 78 16 97 36 14 33 37 21 52 35 15  2 20 62 92 71 96 35 95 18 54 37 73 98  7 66 35 80 64 31  1 45 21 76 52 59  7 45 54 23 77 98 51  8 
50 85 22 32 12 38 57 17 45 90 57 26 65 13 62 17 95 81 24 49  0 28 74 54 66 12 94 71  9 65 23 37 32 43 90 54 33  3 41 48 45 78 59 69  3 43 31 25 39 91 66 74  4  5 72 86 43 54 48 78 10 22 58 97 62 97 19 24 18 59 55 25  6 41 47 11 27 90 78 54 94  5 85 88 70 57 92 36 50  2 
12 78 44 62  5 37 72 55 26 33 72 88 92 40 37 68 79 10 85 87 28  0 13 60 68 25 22  8 10 77 66 51 67 69 57 90 76 34 65 91 51 90 16 90 46 48 39  9 31 22 64  2 91 67 57 37 66 70 49 91 64 28 38 20  6 90 96 84  8 60 96 97 72 66  6 34 87 69 94 13 72 67 10 35 11  1 36  5 81 81 
12 89 30 26 28 56 90 71 48 47 31 65 81 88 74 63  6 30 54 37 74 13  0 22 61 94 54 79 17 59 92 55 19 10 22 96 73 26 31 17 84 92  2 49 40 37 25  5 96 14  3 67 84 39  3 33 51 45 98 51 88 89 12 89 71 47 55 72 51 83 12 86 83 97 13 49 65 82 57  1 90 75 23 53 15 49 83 10 20 19 
39 77 15 12 45 85 83 65 56 58 85  7 20 78 12 26  2 59 62 23 54 60 22  0 34  4 35 61 89  3 84 57  8 28 19 15  6 21 14 92 17 88 94 78 97 21  2 51 44 51 68 27 54 23 68 23 32 11  8 83  1 38 15 63 70 29 16 74 57 99 68 45 20 65 52 45 87 85 89 48 74 23 46  7 56 47 70 29 17 37 
44 70  8 79 21 57 31 92 16 55 93 77 90 98 59 18 10 69 53 44 66 68 61 34  0 61 29 27 65 11 53 57 77 89 79 23 92  6 27 27 83 85 21 51 39  7 76 33 52 93 33 18 10 43 44 96 93 24 33 51 48 100 25 52 65 96 32 37 50  7  3 31 77 10  1 97 92 69  7 81 91 98  9 70  3 72 36 90 28 68 
 4 76 60 87 70 21 67 30 81 87 94 48 11 43 63 51 61  8 54 21 12 25 94  4 61  0  4 38 83 58 26 73 53 76 95 28 41 66 75 96  9 82 78 37 11 79 30  6 23 35 53 78 46 41 33 59  5 93 98 93 96 63 20 25 35 82 72 50 46 12 52 84  2 67 42 56 79 48 41 40 55 52 90 31  1 51 64 79 97 36 
91 81 92 31 30 33 18 33 11 77 50 39 17 57  9 82 80 12 10 16 94 22 54 35 29  4  0 40 19 13 69 23 100 72 98 97 26  7 45 32 88 61 75 54 44 25 51 77 53 83 19 36 47 72 65 26 35 43 82 76 57 70 44 35 68 33 11 33 71 88 47 11 42 19 25  8 11 96 33 80 50 32 48 71 47 86 99 82  7 78 
 3  2 37 54 17 48  5 44 93 57 23 18 13  3 57 71  2 46 27 26 71  8 79 61 27 38 40  0 74 85 24 80 25 25 98 33 67 47 86 30 77 48 32 31 34 76 17  2 64  6 24 23 66  4 64 23 65 36 99 37 88 24 18  4 67 23 65 79 40 14 80 18 11 32 24 11 35 27 77 95 30 17 88 81 55 32 69 34 82 57 
44 59 52 64 48 17 19 14  8 99  7 38 75 50 62 89  1 33 25 18  9 10 17 89 65 83 19 74  0 20 93 81 50 98 79 42 28 91  4 15 24 50 71 62 38 38 54 66  4 43 51 98 27 71 98 12 24 84 38 46  7 99  2 52 52 78 57 75 72 66  6  9 61 95 28 50 78 83 34 99 47 36 25 97 71 62 58 81 30 78 
26 32 99  2 81 82 80 92 46 77 55 79 19 11  1 66  9 21 17 65 65 77 59  3 11 58 13 85 20  0 59 68 87  7  3 79 57 31 51 30 100 47 69 35 63 37 53 51 88 72 19 90 59 18 94 91 12 53 71 92 37 90 38 64 40 39 99 67 70 35 55 19 53 41 94 29 59  9 82 69 59 70 25 54 48 56 32 50 94 18 
24 91 69 75 26 49 90 85 100 83 69  4  5 64 38 45 31 100 99 23 23 66 92 84 53 26 69 24 93 59  0 12 62 89  7 100 70 68 91 21 18 66 34 59 46 45 53 14 85 70 36 66 62 53 37 91 60 45 37 40 99 89 34 86 10 100 89 72 33  1 72  8 40 38 13 56 66  2 44 37 53 73 48 94 68 20 34 10 76 29 
72 73 22 74 70 86 69  1 88 78 79 27 66 75 58 92 75 10 58 74 37 51 55 57 57 73 23 80 81 68 12  0 59 97 87  5 54 96 80 24 99 80  6 58 51 21 64 27 26 85 39 43 98 88 14 83 36 26 48 56 38 91 84 66  8 29 92 35 97 70 73 89 92 14 51  1 96 38  5 28 30 41 42 18 48 14 52 84 100  9 
15 97 61 70 12 59 92 65 36 96 12 42 60  3 83 20  2 52 66 77 32 67 19  8 77 53 100 25 50 87 62 59  0 13 77 22  9 24 22 74 35 39 10 71 74  8  4 21 99 62 77  2 95 25 26  7 93 91 66 100 79 88 64 47 90 35  4 11 13 31 26 66 50 44 88 43 27 29  1 81 21 24 54 60 13 72 20 38 29 90 
12 36 94 70 18  2 11 100 72 17 69 71 59 55 12 81 30 97 30 44 43 69 10 28 89 76 72 25 98  7 89 97 13  0 71 48 95  3  4  7 21 50 50 34 37 18 27 30 19 45  3 47 10 51 35  4 85 26  9 71 98 48 41 29 89 59  5 74 77 27 43 68  7 15  9 30 36 27 32 99 21 26 38 75 53 93 31 42  2 92 
69 74 35 84  2 44 61 14 90 72 41 92 71 14 83 42 31 85 28 48 90 57 22 19 79 95 98 98 79  3  7 87 77 71  0 90 64 96 55 15 37 67 21 82 72 24 74 35 49 76 89 36 65 21 25 86 52 95 61  6 77 37 79 36 90 41 37 29 63 44 90 31 13 91 84 68 37 21 69 55 20 14 86 89 17 89  5 86 49 74 
53 54 16 59  4 18 32 92 11 17 84 57 60 83 88 40 96 13 68 17 54 90 96 15 23 28 97 33 42 79 100  5 22 48 90  0 46 53 49 20 58 100  7  6 60 20 22 41 64 82 20 100  6 44 59 58 71 43 35 32 38 18  6 49 49 34 16 58 12 43 67  5 49 73  7 89 97 89 40 68 61 82 34 64 10 91 80 37  8  4 
27 23 46 54 54 10 74 23 81 68 95 79 62 14 51 94 80 33 42 56 33 76 73  6 92 41 26 67 28 57 70 54  9 95 64 46  0 60 51 23 58  9 66 53 42 77 13 14 63 45 83 18 10 97 91 11 78 82 41 85 39 59 77 55 98 90 34  3 31 49 19 65 58 55 21 87 18 29 96 87 55 36 71 13 60 63 87 28 24 79 
84 55 24 37 98 98 55 73 27 64  6 30  1 84 21 90 19 43 57 78  3 34 26 21  6 66  7 47 91 31 68 96 24  3 96 53 60  0 64 78 41 76 94 68 59 66 69 47 85 78 45 79 17 22 14 43 100 18 89 88  9 43 40 81 77 52 32 52 70 82 30 28 93 31 34 22 60 10 67 91 100 19 47 63 24 27 95 12 83 50 
 1 89 13 27 59 28 40 51 67 21 20 78 73 99 23 30 79 81 45 18 41 65 31 14 27 75 45 86  4 51 91 80 22  4 55 49 51 64  0 56 89 87 63 44 70  4 44 61 20  7  7  3 44 43 35 32 82 48 64 36 78 62 14 81 61 59 37 69 74 69 55 92 35  4 65 96 83 27 55 37 87 37 13 97 35 47 48 71 98  8 
81 30 34 64 63 36 90 19 93 51 75 59 96 71 50 92  5 46 72 23 48 91 17 92 27 96 32 30 15 30 21 24 74  7 15 20 23 78 56  0 30 82 30 92 51 96 19 23 63 47 15 30  8 76 28 29 35 37  4 44 61  9 84 59 72 58  8 61 12 82 50 17 13 31 67 63 55 50 98 79 28 29 35 72 73 53 72 90 65 92 
87 48 87 26 60 30 69 14 70 44 100 59 44  6 78  2  2 27 55 60 45 51 84 17 83  9 88 77 24 100 18 99 35 21 37 58 58 41 89 30  0 47 50 62 52 70 41 16 36 96 79 48 46 48 95 18 87 46 17 32 40 82 63 86 73  5 27  4 87 77 60 18 49 50  3  2 92 16 20 41 34 90 78 13 74 70  7 52 77 20 
 7 17 84 28 71 87 90  2 94 83 15 59 86 96  9 100 30 81  3 87 78 90 92 88 85 82 61 48 50 47 66 80 39 50 67 100  9 76 87 82 47  0 50 98 35 31 23 56 60 63 26 90 35 52 31 67  4 74 92 59 92  8 33 28 90 50 67 99 18 47 51 75 36 56 92 18 67 45 64 19 92 96 97 80 90 93 63 92 69 73 
78  8 85 71 23 71 72 25 98 20 84 15 78 35 27 89  3 47 90 43 59 16  2 94 21 78 75 32 71 69 34  6 10 50 21  7 66 94 63 30 50 50  0  4 19 16 10 71 44 44 60 40 63 84 15 70 95  3 78  1 84 73 92 76 56 75 79 79 21 63 23 96 87 12 18 93 83 96 41 82 50 52 45 32 90 85 17 92 91 28 
17 57 64 51 40 95 60 23 12 13 84 96 70 70 91 79 58 99 60 71 69 90 49 78 51 37 54 31 62 35 59 58 71 34 82  6 53 68 44 92 62 98  4  0 39 62 25 22 17 35 93 89 92 79 65 87 73 77 68 100 23 47 72 70 51 50 25 59 91 55 36 81 29 91 59 53 97 93 78  6 49 56 41 94  5 98 97 59 29 62 
93 94 30 93 68 86 93 37 64 85 91 72 14 48 46 37 27 29 57 36  3 46 40 97 39 11 44 34 38 63 46 51 74 37 72 60 42 59 70 51 52 35 19 39  0 58 74 36 96 32 54 83 59  6 89 35 47 75 88 82 19 43  7 71 15 73 22 23 68 69 20 39 77  2 76 30 73 71 16 51 92 60 37 94 39 45 41 95  9  1 
89  9 66 67 34 59 24  3 21 72 85 13 48 12 38 39 55 97 12  6 43 48 37 21  7 79 25 76 38 37 45 21  8 18 24 20 77 66  4 96 70 31 16 62 58  0 76 81 39 79 58 62 80 38 20 30 85 81 81 79 54 49 61  8 78 65 82 66 29  2 100  4 71 67  6 26 42 30 73 55 91 56 62  4  6 65 16 12 92 25 
61 88 30 71 68 94 20  3 62 17 73 82 14 49 49 73 42 98 27 78 31 39 25  2 76 30 51 17 54 53 53 64  4 27 74 22 13 69 44 19 41 23 10 25 74 76  0 26 94 48 67 71 22  9 78 41 92 41 63 38  2 93 100 61  9 79 53 92 45 90 10 80 34 35 50 89 50 43 70 88 59 68 28 92 38 69 59 91 25 40 
77 42 99 64 37 31 54 18 66 14 32 37 10 25 42  3 100  6  5 16 25  9  5 51 33  6 77  2 66 51 14 27 21 30 35 41 14 47 61 23 16 56 71 22 36 81 26  0 69 64 13 59 16 43 56 35 23 23 65 79 12 53  9 81 97 95 79 98 94 57 71 28 18 37 38 17 91 53  2 60 60 82 69 90 50 57 32 87 21  2 
11 79 27 49  1 54 20 43 36 31 43  3 21 35 17 58 26 21 37 97 39 31 96 44 52 23 53 64  4 88 85 26 99 19 49 64 63 85 20 63 36 60 44 17 96 39 94 69  0 24 55 55 31 42 61 39 17 52 33 38 75  5 71 38 48 61  5 34 49 20 100 97 10 54 79 62 22 87 33 90 15 30 62 73  4 51 26 36 41 39 
91 24 92 48 12 69  9 59 34 75  4  4 57 49 11 67 64 87 13 36 91 22 14 51 93 35 83  6 43 72 70 85 62 45 76 82 45 78  7 47 96 63 44 35 32 79 48 64 24  0  3 87 66 55 35 70 97 67 96 45 50 25 47 100 16 29 88 34 85 21 38 27 82 15 33 27 89 36 81 46 59  5 70 83 25 82 20 68 40 17 
15 62 39 10 10 69 36 19 76 87 36 20 57 42 51 50 55 76  3 14 66 64  3 68 33 53 19 24 51 19 36 39 77  3 89 20 83 45  7 15 79 26 60 93 54 58 67 13 55  3  0 32 91 84 85 30 11 14 18 25 39 87 47 26 81 75 38 65 94 67 51 82 92 63 67 77 86 55 66 20 93 11 31 92  1 23 57 52 10 86 
